ENSEMBL_TRANSCRIPT,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,gene_symbol,gene_id
ENST00000595753.6,2361.3370068304225,-0.03421581120482198,0.1475668653309694,-0.2318664906792,0.816641711863846,0.9821464963925474,FALSE,SLC35E1,ENSG00000127526
ENST00000409648.8,318.96339322101574,-0.2978164631131117,0.2471765259899242,-1.2048735692856682,0.2282521134365118,0.7634681552944698,FALSE,SLC35E1,ENSG00000127526
ENST00000488894.1,55.69398880420947,0.3081348274887304,0.33134737879506976,0.9299449677533264,0.35239957877587724,0.8552148672163508,FALSE,SLC35E1,ENSG00000127526
ENST00000568871.1,151.13778645239051,-0.4864251626629498,0.28220950373812687,-1.723631402273123,0.08477440585558592,0.5398939454677718,FALSE,FAM214A,ENSG00000047346
ENST00000261844.11,357.85408013032264,-0.01018294964284603,0.3102094151769943,-0.03282604958020378,0.9738133048424236,0.9976774482620906,FALSE,FAM214A,ENSG00000047346
ENST00000534964.6,423.6576343664948,-0.2028098989626128,0.2444726222547894,-0.8295812311909687,0.4067755920646811,0.8856089321662555,FALSE,FAM214A,ENSG00000047346
ENST00000546305.6,88.72932031926717,-1.2715241714570422,1.2944711569271756,-0.9822730809046336,0.3259653325467537,0.8390836612977268,FALSE,FAM214A,ENSG00000047346
ENST00000566948.5,110.66939191507343,-0.5472714150401193,0.28880712351555676,-1.8949373837402603,0.058100697728602,0.4636017043044288,FALSE,FAM214A,ENSG00000047346
ENST00000561543.5,67.33530736234408,0.3772662422805352,0.3040989262947758,1.2406036643313738,0.21475219762921868,0.7473604483964121,FALSE,FAM214A,ENSG00000047346
ENST00000562351.2,63.36452536044885,-0.6655287999644791,0.3291868824369892,-2.0217354805803063,0.04320368633592391,0.4082765223827995,FALSE,FAM214A,ENSG00000047346
ENST00000619572.4,294.5195544379313,-0.31257142456620746,0.3368417877261442,-0.9279472914457134,0.35343491147927014,0.8557004590239958,FALSE,FAM214A,ENSG00000047346
ENST00000264498.7,404.31150515781474,-1.4251723220943864,0.4634845662661996,-3.074907830427836,0.00210567615508703,0.07649594728579537,FALSE,FGF2,ENSG00000138685
ENST00000644866.2,934.7755410607284,0.28355969891140065,0.35311051970938223,0.803033846583717,0.4219551717873147,0.8950571097734342,FALSE,NA,NA
ENST00000630251.1,69.8344196041473,-0.23221522268696052,0.32794839159610173,-0.7080846518465462,0.4788926902140141,0.9163903234365972,FALSE,TCTE3,ENSG00000275368
ENST00000369244.7,959.0946737379256,-0.03894755790725147,0.09953313026658075,-0.3913024517860311,0.6955736868013542,0.9645093617302296,FALSE,FBXL4,ENSG00000112234
ENST00000229971.2,441.94948876273446,0.14011670266445622,0.1794967722443098,0.7806084806569442,0.4350328023379046,0.9006935896296372,FALSE,FBXL4,ENSG00000112234
ENST00000251287.3,1602.2984410581496,0.03489375436866951,0.195596034504899,0.1783970439737905,0.8584111706367984,0.9869773521159382,FALSE,HCN2,ENSG00000099822
ENST00000295065.9,328.23777610656214,0.04962662936064283,0.14818762578716435,0.33489050854974534,0.7377076821926569,0.9715705092864264,FALSE,MEMO1,ENSG00000162959
ENST00000379383.7,131.90523585744396,-0.3442265229083489,0.25459333217979613,-1.3520641721490685,0.17635478743190894,0.7000534191002331,FALSE,MEMO1,ENSG00000162959
ENST00000404530.5,757.688009753062,0.13936542627167145,0.15157888040889747,0.9194250933620888,0.35787326913511763,0.8590793184063226,FALSE,MEMO1,ENSG00000162959
ENST00000490459.5,43.76491154899787,0.2774919704231915,0.512677908831473,0.5412598546632685,0.5883284870055857,0.9432003089559168,FALSE,MEMO1,ENSG00000162959
ENST00000426310.6,56.102414616131384,-0.1424105384709438,0.32626340070866866,-0.4364894688206443,0.6624816383668085,0.9586771993549562,FALSE,MEMO1,ENSG00000162959
ENST00000413686.1,87.05553013393585,0.11167231107990098,0.40916921533231193,0.2729245185007501,0.7849112387218364,0.9787934883327928,FALSE,MEMO1,ENSG00000162959
ENST00000407893.3,41.7382600648302,0.3875397728329312,0.5822964651561876,0.6655368803054345,0.5057071628406107,0.9231097819376114,FALSE,MEMO1,ENSG00000162959
ENST00000380579.6,264.0735855734981,-0.5645685423207685,0.26746462606152577,-2.110815739016265,0.03478815277134958,0.37189435462644416,FALSE,TRAPPC2,ENSG00000196459
ENST00000519382.1,76.06613816651208,-0.12092267912809226,0.28402777077471575,-0.42574245045920295,0.6702955258599697,0.9596867373160592,FALSE,TRAPPC2,ENSG00000196459
ENST00000359680.9,373.1753762182686,0.05787195304672717,0.19528697170232287,0.29634313309411003,0.7669680489737665,0.9761938008337157,FALSE,TRAPPC2,ENSG00000196459
ENST00000376406.8,2417.9716906618864,0.01525539959419268,0.14837553596257438,0.10281613808654172,0.9181088968044392,0.9935269967354626,FALSE,MDC1,ENSG00000137337
ENST00000611711.4,113.2513328248118,-1.019951224184008,0.6226757634429528,-1.6380133675741697,0.10141890527199536,0.5804349458446273,FALSE,TTYH1,ENSG00000276887
ENST00000611133.4,161.0040138600072,0.8692413591636983,0.2562749869250131,3.391830664371631,6.94273335458108e-4,0.03829499035280122,FALSE,TTYH1,ENSG00000276887
ENST00000614458.4,254.06166692059008,-0.3212313508410596,0.33036720465647684,-0.972346365841861,0.3308782646308358,0.8424110807554248,FALSE,TTYH1,ENSG00000276887
ENST00000621633.4,129.88449366517278,-1.4415665659309371,1.6534278807808898,-0.8718654031950316,0.3832818094922676,0.8725672553009102,FALSE,TTYH1,ENSG00000276887
ENST00000614387.1,54.49413878166995,-1.3079158309190266,0.4567454298441991,-2.863555375617379,0.00418915582771316,0.11683336580784932,FALSE,TTYH1,ENSG00000276887
ENST00000396651.8,24194.004375067005,0.03617317270893091,0.13924566996374954,0.2597795157174226,0.7950338527119414,0.9800647462250828,FALSE,RPS8,ENSG00000142937
ENST00000372209.3,225.54935138974517,-0.06914456654618835,0.1842655047038579,-0.3752442252135794,0.7074788421940317,0.966406363605284,FALSE,RPS8,ENSG00000142937
ENST00000470475.1,211.29827873765964,-0.1702219111539109,0.19951367849805948,-0.8531841647918216,0.3935571833898576,0.8771723039945644,FALSE,RPS8,ENSG00000142937
ENST00000485390.5,239.5650024241299,0.09186120945350384,0.2409313312818263,0.38127548195900834,0.7029988446659932,0.96592760768267,FALSE,RPS8,ENSG00000142937
ENST00000464658.1,190.19179570604615,-0.02418185369768171,0.20213115775057047,-0.11963446886066958,0.9047727136052196,0.9918396849985424,FALSE,RPS8,ENSG00000142937
ENST00000484599.1,39.75263949002877,-0.0666893725827001,0.36328971340090493,-0.18357077044211728,0.8543501952125641,0.9865131985802164,FALSE,RPS8,ENSG00000142937
ENST00000474582.1,84.72975294171212,-0.04464883866854462,0.40085953057886065,-0.11138275446281529,0.911312834907001,0.9927976476725588,FALSE,RPS8,ENSG00000142937
ENST00000572293.5,99.5543387255302,-0.14348231214314283,0.3417830444551022,-0.4198052374771656,0.6746277384742203,0.9605366100291288,FALSE,PELP1,ENSG00000141456
ENST00000574876.5,2981.01213759382,-0.0913064360165138,0.11467293621788222,-0.7962335231656463,0.42589631607739703,0.8965025871657781,FALSE,PELP1,ENSG00000141456
ENST00000573523.5,213.9334185671354,-0.3711519980082103,0.21925235193953013,-1.6928073734441589,0.0904921387331268,0.5552185932308897,FALSE,PELP1,ENSG00000141456
ENST00000301396.8,214.44515046524953,0.194909091254941,0.41122591857612895,0.4739708331853555,0.6355207063131232,0.9536715352276318,FALSE,PELP1,ENSG00000141456
ENST00000448464.6,1745.2383537114415,0.08540420680539303,0.1447140583349876,0.5901583286932449,0.555084506729391,0.9348306305024392,FALSE,TP53INP1,ENSG00000164938
ENST00000342697.5,1611.5421402178663,-0.6643666879856527,0.2253161303972842,-2.9485979845926753,0.0031921892751846,0.09866344151731445,FALSE,TP53INP1,ENSG00000164938
ENST00000316423.11,847.9021208570213,-0.15440104670095345,0.1621527539505988,-0.952195031778449,0.34099808019161715,0.8484665380244064,FALSE,UGDH,ENSG00000109814
ENST00000507089.5,230.8733036275089,-0.36574226584857034,0.219065435787325,-1.6695571555324835,0.09500701320450122,0.5644565830326923,FALSE,UGDH,ENSG00000109814
ENST00000524630.5,63.81146424822364,0.7645915510464496,0.42443065131076735,1.801452248288772,0.0716316272948876,0.5070365676712227,FALSE,CTNND1,ENSG00000198561
ENST00000529919.5,424.32799724505264,-0.318736845309795,0.4160767896043218,-0.7660529336733862,0.4436448065156163,0.9030440890480484,FALSE,CTNND1,ENSG00000198561
ENST00000361796.9,42.03246122542532,0.6764374602911598,1.3735296902081688,0.4924811346368789,0.6223792552061627,0.9518433885445172,FALSE,CTNND1,ENSG00000198561
ENST00000426142.6,398.853610207388,0.06279604267347051,0.3805544877692779,0.1650119619967336,0.8689345668143125,0.9877473991185246,FALSE,CTNND1,ENSG00000198561
ENST00000529986.5,2759.536914907491,0.04117258115981667,0.11305701820737778,0.3641753675503346,0.715727059745715,0.9670302425169494,FALSE,CTNND1,ENSG00000198561
ENST00000358694.10,4462.230091299093,-0.2216981189556198,0.11143054922061568,-1.9895631898635893,0.04663907446402835,0.421965673399369,FALSE,CTNND1,ENSG00000198561
ENST00000532649.5,185.14946145974085,0.7695726384856967,0.3901944452897293,1.9722798409246176,0.04857766961986534,0.4290738996962367,FALSE,CTNND1,ENSG00000198561
ENST00000428599.6,192.71406344170083,0.20981380626632207,0.4696534102243124,0.4467417923487713,0.6550615029676712,0.9561979910930796,FALSE,CTNND1,ENSG00000198561
ENST00000526772.5,210.24366055430252,-2.169533255865619,3.0202814708207666,-0.7183215461292899,0.47255904804613935,0.9141926582951492,FALSE,CTNND1,ENSG00000198561
ENST00000532245.5,1201.2479525799383,0.04007141817710813,0.1795447006349538,0.22318351939877315,0.8233926780823121,0.9826959385756052,FALSE,CTNND1,ENSG00000198561
ENST00000534579.5,515.7350817375167,-0.09090786223611018,0.26979660009286993,-0.33694962132516754,0.7361548778584379,0.9710552699105528,FALSE,CTNND1,ENSG00000198561
ENST00000526938.5,70.1015161245998,-0.07119153033187657,0.6399368600182286,-0.11124774142537856,0.9114198943745724,0.9927976476725588,FALSE,CTNND1,ENSG00000198561
ENST00000534647.1,50.35776460444726,0.5347060513772219,0.4475344434432939,1.1947818971501651,0.2321722549779807,0.7667650137141725,FALSE,CTNND1,ENSG00000198561
ENST00000487099.7,280.11673688919166,-0.04903246299912418,0.23774589480912775,-0.20623894700049175,0.8366042664206397,0.9846238004676242,FALSE,NR6A1,ENSG00000148200
ENST00000599872.1,55.313264284245726,0.3155000017025682,0.43181330075319463,0.7306398416914305,0.46499916963612664,0.9114417784828004,FALSE,SMIM7,ENSG00000214046
ENST00000465250.6,181.21984318484252,-0.9665939584661448,0.3454644390224037,-2.7979550115242406,0.00514272751617047,0.13143106962423612,FALSE,SMIM7,ENSG00000214046
ENST00000481671.6,193.13884103635547,0.1544493952620679,0.28068308101252293,0.5502625762297978,0.5821392887737555,0.9415879062377344,FALSE,SMIM7,ENSG00000214046
ENST00000597781.5,179.26388891971192,0.06443014723446731,0.2815415976808985,0.22884770053586528,0.8189872907433686,0.9824070883042412,FALSE,SMIM7,ENSG00000214046
ENST00000593409.5,408.4996344715439,0.07999700748362736,0.2010099747202263,0.3979753123941754,0.6906483837689876,0.9632370355472032,FALSE,SMIM7,ENSG00000214046
ENST00000487416.6,689.4929571504963,0.18823010577788535,0.16974662434446908,1.1088886539263811,0.26747821905491415,0.7999857792188174,FALSE,SMIM7,ENSG00000214046
ENST00000593404.5,624.7437170467496,0.03066530344617652,0.20316275115916876,0.15093959533040413,0.8800233657308839,0.9884408385093538,FALSE,SMIM7,ENSG00000214046
ENST00000597711.5,646.0428838541883,0.4321756894098916,0.15101852713496028,2.861739533611465,0.00421322998528723,0.1170026243715196,FALSE,SMIM7,ENSG00000214046
ENST00000599310.5,72.08915583680556,0.5361478206849333,0.4254763797369475,1.2601118328035243,0.2076290222591744,0.7396533020488184,FALSE,SMIM7,ENSG00000214046
ENST00000397349.6,612.1939433052924,0.08501869667074041,0.26783897462285516,0.31742466454128077,0.7509213945594415,0.9735781747424368,FALSE,SMIM7,ENSG00000214046
ENST00000358726.6,66.42015899997374,0.3666595529698653,0.32156478968418944,1.1402353887375656,0.2541882476676293,0.788885466609307,FALSE,SMIM7,ENSG00000214046
ENST00000627144.2,52.290414453653234,0.2554487953165034,0.4362227566579249,0.5855925474259932,0.5581493577326415,0.9348928085668944,FALSE,SMIM7,ENSG00000214046
ENST00000399788.6,3134.4959023129677,-0.11506539617229929,0.09296980222869014,-1.2376642029339555,0.2158405976573774,0.7480048212071991,FALSE,KDM5A,ENSG00000073614
ENST00000540838.1,53.11097277018676,0.07321336577797952,0.30626314650799735,0.23905378956872864,0.8110638735596448,0.9819270248266369,FALSE,KDM5A,ENSG00000073614
ENST00000544760.1,85.55750718241622,0.2920660050256593,0.5672241808371729,0.5149040095480338,0.6066200989078215,0.948525549480987,FALSE,KDM5A,ENSG00000073614
ENST00000590695.2,211.1463278097594,0.1095746705273944,0.17096702600367253,0.6409111340864094,0.521580421523524,0.9288879650251884,FALSE,MUM1,ENSG00000160953
ENST00000590866.2,74.95868774517382,-0.09833345924102914,0.3443533685908861,-0.2855597424338125,0.7752153408695318,0.977625977962142,FALSE,MUM1,ENSG00000160953
ENST00000591337.6,63.95820164544978,0.3860963789281072,0.38838851831841553,0.9940983338018526,0.3201749964646177,0.8349242464370414,FALSE,MUM1,ENSG00000160953
ENST00000591433.6,244.57254487756023,-0.0770220198496093,0.2937081470591117,-0.262239984218442,0.7931364287686737,0.9796201532735644,FALSE,MUM1,ENSG00000160953
ENST00000591806.6,65.92918147935674,0.3276414310967822,0.3480206896964759,0.9414423935040546,0.34647819722179557,0.8512188091025175,FALSE,MUM1,ENSG00000160953
ENST00000587460.6,38.61698958989584,-0.5599786854418669,1.847538359045964,-0.3030944839115708,0.7618178577611512,0.9746029899585816,FALSE,MUM1,ENSG00000160953
ENST00000591627.5,107.61924016342398,-0.19921682418163783,0.3934381837160479,-0.5063484746193739,0.6126120389911758,0.9497841850972054,FALSE,MUM1,ENSG00000160953
ENST00000652273.1,1387.3143374838385,0.08805826113143297,0.21625778403694215,0.4071911747527685,0.6838675829026049,0.9621281174641164,FALSE,NA,NA
ENST00000406961.5,476.08268331134445,0.09518583621647012,0.4434525752113951,0.21464716079525473,0.8300424218145146,0.9836209016448184,FALSE,NCOA1,ENSG00000084676
ENST00000405141.5,264.7610379490983,-0.5220951559437872,0.748099805576181,-0.697895056317617,0.4852428263105105,0.918489569678404,FALSE,NCOA1,ENSG00000084676
ENST00000407230.5,376.0978083819705,0.4106618162916054,0.30209375457803217,1.3593853234907896,0.17402451933122304,0.6963128816119513,FALSE,NCOA1,ENSG00000084676
ENST00000395856.3,413.45736552093535,-0.27133635968247954,0.1463197859014908,-1.854406483789934,0.0636810279008609,0.48278167311874715,FALSE,NCOA1,ENSG00000084676
ENST00000288599.9,1601.379728651341,-0.2524345106573552,0.19835195222696136,-1.2726595721554117,0.20313886936992068,0.73595225486957,FALSE,NCOA1,ENSG00000084676
ENST00000348332.7,1356.976208088678,-0.18264077638122217,0.2216205240982574,-0.8241149014711597,0.4098742738755808,0.8877506390361304,FALSE,NCOA1,ENSG00000084676
ENST00000329517.11,127.73972134058236,0.19917778819307377,0.29006874137165967,0.6866571946057124,0.4922987773327381,0.9201336752479816,FALSE,GNB1L,ENSG00000185838
ENST00000403325.5,375.4164737811008,0.12736011647869971,0.15856033700712083,0.8032280889575812,0.42184291312424727,0.8949850437996091,FALSE,GNB1L,ENSG00000185838
ENST00000460402.5,71.07255122863677,0.7938635710681655,0.3913378325019704,2.028588869092202,0.04250018323690986,0.4054457606071875,FALSE,GNB1L,ENSG00000185838
ENST00000285605.8,1545.7018444535825,0.04396988043525574,0.10808246933833147,0.4068178743919742,0.684141757646189,0.9621281174641164,FALSE,MARVELD1,ENSG00000155254
ENST00000452259.5,45.75966658273748,0.1465018164521971,0.5180188262914468,0.2828117609180723,0.7773211383275225,0.9777265994413858,FALSE,KIF2C,ENSG00000142945
ENST00000372224.9,2639.1719493297815,-0.0809408373143501,0.13787009559816216,-0.5870804467290807,0.5571496790766131,0.9348306305024392,FALSE,KIF2C,ENSG00000142945
ENST00000493027.5,57.63052285593939,-0.08045557479962852,0.4364466629448632,-0.18434228424789803,0.853744944249025,0.9865131985802164,FALSE,KIF2C,ENSG00000142945
ENST00000282541.9,2203.507822561946,-8.151168998295476e-5,0.20911841929363223,-3.89787232795121e-4,0.99968899479283,0.999885898321426,FALSE,GPD1L,ENSG00000152642
ENST00000474846.5,41.38054407012199,1.287245374556409,1.204125367839118,1.0690293626704794,0.2850564387507815,0.8140247601407253,FALSE,GPD1L,ENSG00000152642
ENST00000359980.5,767.5691042058811,-0.07958482855331848,0.15806885104976046,-0.503482046113342,0.6146254000901341,0.950336448345542,FALSE,ZFYVE27,ENSG00000155256
ENST00000477521.5,52.98666717360261,-0.7363657186136118,0.4701290978874574,-1.5663053444734618,0.11727715041881266,0.6112697621790596,FALSE,ZFYVE27,ENSG00000155256
ENST00000337540.11,109.96738890746433,0.13089449563910918,0.34224788975579534,0.38245523071743853,0.7021237301083233,0.9656995416652367,FALSE,ZFYVE27,ENSG00000155256
ENST00000370613.7,158.08927201045452,0.46469159984905234,0.3479110791298568,1.3356619772249552,0.18165978260789223,0.707491849889688,FALSE,ZFYVE27,ENSG00000155256
ENST00000370610.7,189.75795163304392,-0.05508612055053674,0.32161823990674476,-0.1712779740555427,0.8640051986939441,0.9873895271560642,FALSE,ZFYVE27,ENSG00000155256
ENST00000357540.8,230.46344986069465,0.2561450182522654,0.24828444670672123,1.031659540699419,0.3022316372787815,0.8249995742042447,FALSE,ZFYVE27,ENSG00000155256
ENST00000318753.13,93.36877325252168,-0.22580923738152367,0.39866974527081767,-0.566406756620397,0.5711173027158418,0.9384934986725196,FALSE,LRRC75B,ENSG00000178026
ENST00000301281.11,5087.413960532827,0.17928417427367652,0.2225924865088639,0.8054367741048493,0.4205676779297472,0.8946563612134011,FALSE,UBXN6,ENSG00000167671
ENST00000588238.1,374.15057946815455,-0.15498418574720313,0.1838656951551959,-0.842920619946996,0.399272840475485,0.8799997309988411,FALSE,UBXN6,ENSG00000167671
ENST00000394765.7,155.42419172941038,0.3243207241376303,0.46990931863330865,0.6901772560733411,0.4900827243239607,0.9193065421556712,FALSE,UBXN6,ENSG00000167671
ENST00000590466.2,61.30239839223787,-0.17056877024878536,0.3125340247203235,-0.5457606428657545,0.5852304803357729,0.942168309590075,FALSE,UBXN6,ENSG00000167671
ENST00000587324.1,42.08316535997478,0.15698849470605208,0.5917025933355992,0.265316556787528,0.7907656109482534,0.9794267633443844,FALSE,UBXN6,ENSG00000167671
ENST00000592515.1,60.23272584407307,-0.43016398063233446,0.6746464157856527,-0.6376139716556433,0.5237249984650092,0.9289282724112434,FALSE,UBXN6,ENSG00000167671
ENST00000569510.5,53.339308835860315,0.4180704078272429,0.4082983185998894,1.0239336994109194,0.3058665916669603,0.8275246558447209,FALSE,ADAMTSL3,ENSG00000156218
ENST00000373930.4,3691.830898732505,-0.15832432178724454,0.11915137707122732,-1.3287661937184332,0.1839251187080279,0.7104948599757085,FALSE,MEGF9,ENSG00000106780
ENST00000407472.5,899.2921539837281,-0.12072288646296522,0.21998187801466923,-0.5487855979432767,0.5831525950498153,0.9416704537486686,FALSE,C22orf29,ENSG00000215012
ENST00000328554.9,289.03371474532815,0.04420114892710786,0.2862837911528602,0.1543962679448618,0.8772972961259574,0.9884408385093538,FALSE,C22orf29,ENSG00000215012
ENST00000405640.1,496.6580689847005,0.2322037512555889,0.23845032243020337,0.9738034693727752,0.330154130161489,0.8422017801704429,FALSE,C22orf29,ENSG00000215012
ENST00000594154.5,85.59924936270403,-0.4952978316411764,1.999941017907492,-0.24765621946161143,0.8044004085133363,0.9812511864853668,FALSE,ZNF432,ENSG00000256087
ENST00000221315.10,449.417397118729,-0.2469357947911624,0.3209365642150527,-0.7694224414569854,0.44164257052758066,0.9025109826573858,FALSE,ZNF432,ENSG00000256087
ENST00000598446.1,42.613342156494,-0.05429874335255374,0.38701468340768713,-0.14030150710161718,0.8884217736087796,0.989118396079974,FALSE,ZNF432,ENSG00000256087
ENST00000278612.9,1345.5291971559525,-0.14986315674940148,0.13982201679121298,-1.0718137256822886,0.2838037068596255,0.8129792367914543,FALSE,NPAT,ENSG00000149308
ENST00000530859.1,72.83001666366398,0.01060924807003702,0.5923758961905145,0.01790965523456237,0.985710926486874,0.9988286380403748,FALSE,NPAT,ENSG00000149308
ENST00000610253.5,41.130670166900074,0.1319928291508426,0.4229041444375836,0.3121105122447515,0.75495653770202,0.9736565481872336,FALSE,NPAT,ENSG00000149308
ENST00000215829.8,5711.829808537023,-0.14088077892163556,0.1291643555842994,-1.0907094165749889,0.27540076579221173,0.8058707442431147,FALSE,SNRPD3,ENSG00000100028
ENST00000468770.1,135.2731171571114,0.4011324890893868,0.2955027919040849,1.3574575268973683,0.1746358801740486,0.6971703890123704,FALSE,SNRPD3,ENSG00000100028
ENST00000402849.5,103.07606920061173,0.973729646771755,0.7534098145433143,1.292430265674186,0.19620818105646948,0.7257882137670645,FALSE,SNRPD3,ENSG00000100028
ENST00000521514.5,230.48502995260336,0.14231550671246132,0.22838127191864677,0.6231487613535863,0.5331867691055383,0.9315631786669436,FALSE,ATP6V1C1,ENSG00000155097
ENST00000518738.2,1647.397491952417,-0.2635168331243203,0.07775898046175904,-3.3888925955493305,7.017549170498835e-4,0.03850724659824253,FALSE,ATP6V1C1,ENSG00000155097
ENST00000354724.8,93.35905799459694,-0.5471017670645723,0.391535638011112,-1.397323037677212,0.162316451106633,0.6797348805485882,FALSE,HEY1,ENSG00000164683
ENST00000337919.9,60.65306288404101,0.4202840512713042,0.45788065258314825,0.9178899542932386,0.3586764814358723,0.8595737484048402,FALSE,HEY1,ENSG00000164683
ENST00000300030.8,1133.8906237827375,-0.00866637445047878,0.11175522586432594,-0.07754782278369703,0.938187748703474,0.9948083540690944,FALSE,FAM96A,ENSG00000166797
ENST00000558779.1,71.76008951544507,-0.07806492738043413,0.4541489291950509,-0.1718927919059483,0.8635218134675303,0.9873895271560642,FALSE,FAM96A,ENSG00000166797
ENST00000380290.7,407.9327419012112,-0.07812700179775599,0.12295006814761587,-0.6354368319987869,0.5251435526417911,0.9289282724112434,FALSE,FAM96A,ENSG00000166797
ENST00000557835.5,63.41444598784614,-0.0361990279233326,0.35244438691335955,-0.10270848186959863,0.918194341691668,0.9935269967354626,FALSE,FAM96A,ENSG00000166797
ENST00000559950.1,518.7569152945906,0.09610395309671574,0.17982851492305024,0.5344199897209807,0.5930509919015532,0.9448324014110376,FALSE,FAM96A,ENSG00000166797
ENST00000594295.5,410.8912817986563,-0.08458165732364849,0.2743386310572236,-0.3083111445066802,0.75784558673291,0.9736565481872336,FALSE,ZNF841,ENSG00000197608
ENST00000594440.5,39.32676072537198,-0.25753680372775417,0.3681353610936585,-0.6995709484757521,0.4841952907310105,0.9181241577751816,FALSE,ZNF841,ENSG00000197608
ENST00000389534.8,65.35755381993741,-3.0350294519515333,2.398150247082906,-1.265571019014894,0.20566670728502776,0.7379628743863108,FALSE,ZNF841,ENSG00000197608
ENST00000404603.5,1774.1849482783898,0.1907399033025652,0.1611470985985432,1.183638458038546,0.23655620991880827,0.7705300316067957,FALSE,SNRPD3,ENSG00000100028
ENST00000216294.5,348.64464412144997,-0.11677477813164924,0.1734602122258373,-0.6732078592156556,0.5008150619310483,0.9220990531725944,FALSE,SNAPC1,ENSG00000023608
ENST00000397677.6,484.95668886141567,0.1489444765440834,0.2940123178523556,0.5065926408528195,0.6124406729756797,0.949715130563418,FALSE,CHMP7,ENSG00000147457
ENST00000517325.5,453.0469699981897,-0.00953328878126413,0.23342391881090457,-0.04084109644730539,0.9674225764475574,0.9974999240861616,FALSE,CHMP7,ENSG00000147457
ENST00000307526.4,330.1857635962339,0.11367011497218776,0.1946097420588068,0.5840926243961576,0.5591579967896358,0.9348928085668944,FALSE,CMTM8,ENSG00000170293
ENST00000559940.1,84.61660642806478,-0.0807642686876657,0.31805122752999115,-0.2539347806165908,0.7995459442147226,0.980584151296613,FALSE,WDR61,ENSG00000140395
ENST00000558311.5,116.803101152344,-0.11256012172830582,0.25016413656998976,-0.4499450771466368,0.6527500434042013,0.9561979910930796,FALSE,WDR61,ENSG00000140395
ENST00000267973.7,1661.415083791176,0.1333750059631497,0.07798099275062782,1.7103527572374473,0.08720066146274552,0.5449685710665222,FALSE,WDR61,ENSG00000140395
ENST00000558459.5,49.16338500046635,-1.039115495313328,0.3762028863809595,-2.762114627321265,0.00574283124051599,0.13997030150756778,FALSE,WDR61,ENSG00000140395
ENST00000559848.1,65.840796749653,0.10346072860985396,0.4114675706168075,0.25144321447924045,0.8014714602922832,0.9807139814796338,FALSE,WDR61,ENSG00000140395
ENST00000560063.5,39.512825059523585,-0.1800331969707049,0.6825890095645152,-0.26375050645126014,0.7919721745226119,0.9794267633443844,FALSE,WDR61,ENSG00000140395
ENST00000233575.7,5334.881234915448,0.00313670031438893,0.11359690891723984,0.02761254988614304,0.9779711721210042,0.9978833829907898,FALSE,SNX17,ENSG00000115234
ENST00000440760.5,49.21711602042859,0.38537999772516096,1.325974137895392,0.290639151029629,0.7713273137855041,0.97724152312844,FALSE,SNX17,ENSG00000115234
ENST00000427123.5,1560.2514917149756,0.11978893685739428,0.2100132600490629,0.5703874928154984,0.5684149106514884,0.9381309624301318,FALSE,SNX17,ENSG00000115234
ENST00000295958.10,1264.1523869131652,-0.14584330475057716,0.15920630075279626,-0.9160649048496632,0.35963285364762565,0.8598338509993417,FALSE,SMIM14,ENSG00000163683
ENST00000511809.5,42.48926984295024,0.5454664030844851,0.4610813198104197,1.1830156192594434,0.2368029572635639,0.7705463315583462,FALSE,SMIM14,ENSG00000163683
ENST00000510628.1,59.038360093961245,-0.19428432497761325,0.3946424246137598,-0.49230471145559446,0.6225039499621977,0.9518433885445172,FALSE,SMIM14,ENSG00000163683
ENST00000300027.12,132.64163030032063,0.7464854294739011,0.4221415072014309,1.7683298532349838,0.07700577592895581,0.5203169671305569,FALSE,FANCI,ENSG00000140525
ENST00000310775.11,4066.9530656479815,-0.2254670700769731,0.18882465157904055,-1.1940552686924688,0.23245634923264127,0.7670755684072488,FALSE,FANCI,ENSG00000140525
ENST00000567891.5,133.71392662006684,-0.32366583499885765,0.4533754480226519,-0.7139024321023364,0.47528751334645303,0.9153264449552446,FALSE,FANCI,ENSG00000140525
ENST00000565255.5,47.936639747386025,0.4067277585435579,0.6878998931156407,0.5912600984736367,0.5543461604084529,0.9348306305024392,FALSE,FANCI,ENSG00000140525
ENST00000447611.6,207.0356714771447,-0.24894542379645748,0.33676874592059175,-0.7392177178316822,0.4597748037523129,0.9084604376239134,FALSE,FANCI,ENSG00000140525
ENST00000567996.5,67.01391018735228,0.3318106263090152,0.3996272773090192,0.8303002451267522,0.406369049527538,0.8856089321662555,FALSE,FANCI,ENSG00000140525
ENST00000563250.5,41.84148789638934,2.699639743034977,1.6636427967389542,1.6227279968553143,0.10464756374339014,0.5864299180465697,FALSE,FANCI,ENSG00000140525
ENST00000561894.1,62.718895189655754,1.4398860742044974,0.3819157466876296,3.770166814782282,1.6313846718250702e-4,0.01465846086468662,TRUE,FANCI,ENSG00000140525
ENST00000566895.5,1168.695066683872,-0.1132811034790281,0.20145529128711703,-0.5623138650529571,0.5739021933316473,0.9396243591943868,FALSE,FANCI,ENSG00000140525
ENST00000155674.9,58.569271031688395,0.16918039731064133,0.7022333968512006,0.24091761808715248,0.8096189669963351,0.9819270248266369,FALSE,CECR5,ENSG00000069998
